uniprot_id,chebi_id,link_type
O75914,CHEBI:83421,substrate/product
O75914,CHEBI:456216,substrate/product
O75914,CHEBI:30013,substrate/product
O75914,CHEBI:61977,substrate/product
O75914,CHEBI:18420,cofactor
P08575,CHEBI:15377,substrate/product
P08575,CHEBI:43474,substrate/product
P08575,CHEBI:46858,substrate/product
P08575,CHEBI:61978,substrate/product
Q96PR1,CHEBI:29103,substrate/product
P17948,CHEBI:15378,substrate/product
P17948,CHEBI:30616,substrate/product
P17948,CHEBI:46858,substrate/product
P17948,CHEBI:61978,substrate/product
P17948,CHEBI:456216,substrate/product
P45984,CHEBI:15378,substrate/product
P45984,CHEBI:29999,substrate/product
P45984,CHEBI:30616,substrate/product
P45984,CHEBI:83421,substrate/product
P45984,CHEBI:456216,substrate/product
P45984,CHEBI:30013,substrate/product
P45984,CHEBI:61977,substrate/product
P45984,CHEBI:18420,cofactor
P29350,CHEBI:15377,substrate/product
P29350,CHEBI:43474,substrate/product
P29350,CHEBI:46858,substrate/product
P29350,CHEBI:61978,substrate/product
Q02318,CHEBI:15377,substrate/product
Q02318,CHEBI:15378,substrate/product
Q02318,CHEBI:15379,substrate/product
Q02318,CHEBI:16496,substrate/product
Q02318,CHEBI:33737,substrate/product
Q02318,CHEBI:33738,substrate/product
Q02318,CHEBI:58734,substrate/product
Q02318,CHEBI:86570,substrate/product
Q02318,CHEBI:137688,substrate/product
Q02318,CHEBI:87677,substrate/product
Q02318,CHEBI:87678,substrate/product
Q02318,CHEBI:87653,substrate/product
Q02318,CHEBI:64294,substrate/product
Q02318,CHEBI:17933,substrate/product
Q02318,CHEBI:28940,substrate/product
Q02318,CHEBI:48939,substrate/product
Q02318,CHEBI:48940,substrate/product
Q02318,CHEBI:16113,substrate/product
Q02318,CHEBI:76591,substrate/product
Q02318,CHEBI:86115,substrate/product
Q02318,CHEBI:86116,substrate/product
Q02318,CHEBI:86113,substrate/product
Q02318,CHEBI:85778,substrate/product
Q02318,CHEBI:86096,substrate/product
Q02318,CHEBI:86098,substrate/product
Q02318,CHEBI:30413,cofactor
O43865,CHEBI:57540,cofactor
P21860,CHEBI:15378,substrate/product
P21860,CHEBI:30616,substrate/product
P21860,CHEBI:46858,substrate/product
P21860,CHEBI:61978,substrate/product
P21860,CHEBI:456216,substrate/product
Q14289,CHEBI:15378,substrate/product
Q14289,CHEBI:30616,substrate/product
Q14289,CHEBI:46858,substrate/product
Q14289,CHEBI:61978,substrate/product
Q14289,CHEBI:456216,substrate/product
P04839,CHEBI:15378,substrate/product
P04839,CHEBI:15379,substrate/product
P04839,CHEBI:18421,substrate/product
P04839,CHEBI:57783,substrate/product
P04839,CHEBI:58349,substrate/product
P04839,CHEBI:57692,cofactor
P11511,CHEBI:15377,substrate/product
P11511,CHEBI:15378,substrate/product
P11511,CHEBI:15379,substrate/product
P11511,CHEBI:15740,substrate/product
P11511,CHEBI:16469,substrate/product
P11511,CHEBI:17347,substrate/product
P11511,CHEBI:57618,substrate/product
P11511,CHEBI:58210,substrate/product
P11511,CHEBI:16422,substrate/product
P11511,CHEBI:17263,substrate/product
P11511,CHEBI:27576,substrate/product
P11511,CHEBI:799,substrate/product
P11511,CHEBI:1156,substrate/product
P11511,CHEBI:16330,substrate/product
P11511,CHEBI:137031,substrate/product
P11511,CHEBI:137032,substrate/product
P11511,CHEBI:137110,substrate/product
P11511,CHEBI:30413,cofactor
Q06520,CHEBI:15378,substrate/product
Q06520,CHEBI:30879,substrate/product
Q06520,CHEBI:58339,substrate/product
Q06520,CHEBI:58343,substrate/product
Q06520,CHEBI:83414,substrate/product
Q06520,CHEBI:34310,substrate/product
Q06520,CHEBI:136566,substrate/product
Q06520,CHEBI:136567,substrate/product
Q06520,CHEBI:136568,substrate/product
Q06520,CHEBI:28689,substrate/product
Q06520,CHEBI:57905,substrate/product
Q06520,CHEBI:16581,substrate/product
Q06520,CHEBI:133000,substrate/product
Q06520,CHEBI:16032,substrate/product
Q06520,CHEBI:133003,substrate/product
Q06520,CHEBI:29744,substrate/product
Q06520,CHEBI:133940,substrate/product
Q06520,CHEBI:60007,substrate/product
Q06520,CHEBI:60008,substrate/product
Q06520,CHEBI:17179,substrate/product
Q06520,CHEBI:58301,substrate/product
Q06520,CHEBI:23614,substrate/product
Q06520,CHEBI:195622,substrate/product
Q06520,CHEBI:82982,substrate/product
Q06520,CHEBI:195624,substrate/product
Q06520,CHEBI:36261,substrate/product
Q06520,CHEBI:195625,substrate/product
Q06520,CHEBI:78604,substrate/product
Q06520,CHEBI:234529,substrate/product
Q06520,CHEBI:132030,substrate/product
Q06520,CHEBI:234531,substrate/product
Q06520,CHEBI:132028,substrate/product
Q06520,CHEBI:234530,substrate/product
Q06520,CHEBI:36234,substrate/product
Q06520,CHEBI:234532,substrate/product
Q06520,CHEBI:36252,substrate/product
Q06520,CHEBI:234533,substrate/product
Q06520,CHEBI:9407,substrate/product
Q06520,CHEBI:166912,substrate/product
Q14643,CHEBI:29108,substrate/product
P36873,CHEBI:15377,substrate/product
P36873,CHEBI:29999,substrate/product
P36873,CHEBI:43474,substrate/product
P36873,CHEBI:83421,substrate/product
P36873,CHEBI:30013,substrate/product
P36873,CHEBI:61977,substrate/product
P36873,CHEBI:29035,cofactor
Q8NBP7,CHEBI:29108,cofactor
P42262,CHEBI:29108,substrate/product
P42262,CHEBI:29101,substrate/product
Q16620,CHEBI:15378,substrate/product
Q16620,CHEBI:30616,substrate/product
Q16620,CHEBI:46858,substrate/product
Q16620,CHEBI:61978,substrate/product
Q16620,CHEBI:456216,substrate/product
P22303,CHEBI:15354,substrate/product
P22303,CHEBI:15355,substrate/product
P22303,CHEBI:15377,substrate/product
P22303,CHEBI:15378,substrate/product
P22303,CHEBI:30089,substrate/product
Q9NYA1,CHEBI:15378,substrate/product
Q9NYA1,CHEBI:30616,substrate/product
Q9NYA1,CHEBI:76941,substrate/product
Q9NYA1,CHEBI:84410,substrate/product
Q9NYA1,CHEBI:456216,substrate/product
Q9NYA1,CHEBI:29999,substrate/product
Q9NYA1,CHEBI:57287,substrate/product
Q9NYA1,CHEBI:57288,substrate/product
Q9NYA1,CHEBI:141128,substrate/product
Q9NYA1,CHEBI:57817,substrate/product
Q9NYA1,CHEBI:57939,substrate/product
Q9NYA1,CHEBI:57756,substrate/product
Q9NYA1,CHEBI:60119,substrate/product
Q9NYA1,CHEBI:77786,substrate/product
Q9NYA1,CHEBI:77787,substrate/product
Q9NYA1,CHEBI:18420,cofactor
Q9UQD0,CHEBI:29101,substrate/product
O15357,CHEBI:15377,substrate/product
O15357,CHEBI:43474,substrate/product
O15357,CHEBI:57658,substrate/product
O15357,CHEBI:57836,substrate/product
O15357,CHEBI:83416,substrate/product
O15357,CHEBI:83417,substrate/product
O15357,CHEBI:83420,substrate/product
O15357,CHEBI:83422,substrate/product
P18507,CHEBI:17996,substrate/product
Q6UWP2,CHEBI:15378,substrate/product
Q6UWP2,CHEBI:19168,substrate/product
Q6UWP2,CHEBI:35343,substrate/product
Q6UWP2,CHEBI:57783,substrate/product
Q6UWP2,CHEBI:58349,substrate/product
Q6UWP2,CHEBI:36836,substrate/product
Q6UWP2,CHEBI:47788,substrate/product
Q6UWP2,CHEBI:16469,substrate/product
Q6UWP2,CHEBI:17263,substrate/product
Q6UWP2,CHEBI:2495,substrate/product
Q6UWP2,CHEBI:34133,substrate/product
Q6UWP2,CHEBI:34463,substrate/product
Q6UWP2,CHEBI:234448,substrate/product
Q6UWP2,CHEBI:34134,substrate/product
Q6UWP2,CHEBI:234449,substrate/product
Q92508,CHEBI:29103,substrate/product
Q92508,CHEBI:29101,substrate/product
Q92508,CHEBI:29108,substrate/product
Q92508,CHEBI:18420,substrate/product
Q05193,CHEBI:15377,substrate/product
Q05193,CHEBI:15378,substrate/product
Q05193,CHEBI:37565,substrate/product
Q05193,CHEBI:43474,substrate/product
Q05193,CHEBI:58189,substrate/product
P07333,CHEBI:15378,substrate/product
P07333,CHEBI:30616,substrate/product
P07333,CHEBI:46858,substrate/product
P07333,CHEBI:61978,substrate/product
P07333,CHEBI:456216,substrate/product
P16615,CHEBI:15377,substrate/product
P16615,CHEBI:15378,substrate/product
P16615,CHEBI:29108,substrate/product
P16615,CHEBI:30616,substrate/product
P16615,CHEBI:43474,substrate/product
P16615,CHEBI:456216,substrate/product
P16615,CHEBI:18420,cofactor
P17252,CHEBI:15378,substrate/product
P17252,CHEBI:29999,substrate/product
P17252,CHEBI:30616,substrate/product
P17252,CHEBI:83421,substrate/product
P17252,CHEBI:456216,substrate/product
P17252,CHEBI:30013,substrate/product
P17252,CHEBI:61977,substrate/product
P17252,CHEBI:29108,cofactor
P48730,CHEBI:15378,substrate/product
P48730,CHEBI:29999,substrate/product
P48730,CHEBI:30616,substrate/product
P48730,CHEBI:83421,substrate/product
P48730,CHEBI:456216,substrate/product
P48730,CHEBI:30013,substrate/product
P48730,CHEBI:61977,substrate/product
O95831,CHEBI:13193,substrate/product
O95831,CHEBI:15378,substrate/product
O95831,CHEBI:17499,substrate/product
O95831,CHEBI:57540,substrate/product
O95831,CHEBI:57945,substrate/product
O95831,CHEBI:57692,cofactor
O00555,CHEBI:29108,substrate/product
P08631,CHEBI:15378,substrate/product
P08631,CHEBI:30616,substrate/product
P08631,CHEBI:46858,substrate/product
P08631,CHEBI:61978,substrate/product
P08631,CHEBI:456216,substrate/product
P22061,CHEBI:57856,substrate/product
P22061,CHEBI:59789,substrate/product
P22061,CHEBI:90596,substrate/product
P22061,CHEBI:90598,substrate/product
Q13224,CHEBI:29108,substrate/product
Q13224,CHEBI:29101,substrate/product
Q13224,CHEBI:29103,substrate/product
Q13510,CHEBI:15377,substrate/product
Q13510,CHEBI:28868,substrate/product
Q13510,CHEBI:52639,substrate/product
Q13510,CHEBI:57756,substrate/product
Q13510,CHEBI:22801,substrate/product
Q13510,CHEBI:83992,substrate/product
Q13510,CHEBI:88154,substrate/product
Q13510,CHEBI:228803,substrate/product
Q13510,CHEBI:18313,substrate/product
Q13510,CHEBI:228802,substrate/product
Q13510,CHEBI:18262,substrate/product
Q13510,CHEBI:72956,substrate/product
Q13510,CHEBI:30807,substrate/product
Q13510,CHEBI:72957,substrate/product
Q13510,CHEBI:7896,substrate/product
Q13510,CHEBI:72959,substrate/product
Q13510,CHEBI:25629,substrate/product
Q13510,CHEBI:72961,substrate/product
Q13510,CHEBI:64124,substrate/product
Q13510,CHEBI:78001,substrate/product
Q13510,CHEBI:57817,substrate/product
Q13510,CHEBI:85261,substrate/product
Q13510,CHEBI:30089,substrate/product
Q13510,CHEBI:46979,substrate/product
Q13510,CHEBI:17120,substrate/product
Q13510,CHEBI:63867,substrate/product
Q13510,CHEBI:25646,substrate/product
Q13510,CHEBI:45815,substrate/product
Q13510,CHEBI:30823,substrate/product
Q13510,CHEBI:77996,substrate/product
Q13510,CHEBI:57603,substrate/product
Q13510,CHEBI:85263,substrate/product
Q9UM73,CHEBI:15378,substrate/product
Q9UM73,CHEBI:30616,substrate/product
Q9UM73,CHEBI:46858,substrate/product
Q9UM73,CHEBI:61978,substrate/product
Q9UM73,CHEBI:456216,substrate/product
Q08209,CHEBI:15377,substrate/product
Q08209,CHEBI:29999,substrate/product
Q08209,CHEBI:43474,substrate/product
Q08209,CHEBI:83421,substrate/product
Q08209,CHEBI:30013,substrate/product
Q08209,CHEBI:61977,substrate/product
Q08209,CHEBI:29034,cofactor
Q08209,CHEBI:29105,cofactor
Q99250,CHEBI:29101,substrate/product
Q9BYX4,CHEBI:15377,substrate/product
Q9BYX4,CHEBI:15378,substrate/product
Q9BYX4,CHEBI:30616,substrate/product
Q9BYX4,CHEBI:43474,substrate/product
Q9BYX4,CHEBI:456216,substrate/product
O14920,CHEBI:15378,substrate/product
O14920,CHEBI:29999,substrate/product
O14920,CHEBI:30616,substrate/product
O14920,CHEBI:83421,substrate/product
O14920,CHEBI:456216,substrate/product
O14920,CHEBI:30013,substrate/product
O14920,CHEBI:61977,substrate/product
Q13153,CHEBI:15378,substrate/product
Q13153,CHEBI:29999,substrate/product
Q13153,CHEBI:30616,substrate/product
Q13153,CHEBI:83421,substrate/product
Q13153,CHEBI:456216,substrate/product
Q13153,CHEBI:30013,substrate/product
Q13153,CHEBI:61977,substrate/product
Q13153,CHEBI:18420,cofactor
Q15858,CHEBI:29101,substrate/product
P34913,CHEBI:15377,substrate/product
P34913,CHEBI:32955,substrate/product
P34913,CHEBI:140594,substrate/product
P34913,CHEBI:43474,substrate/product
P34913,CHEBI:58796,substrate/product
P34913,CHEBI:58797,substrate/product
P34913,CHEBI:85141,substrate/product
P34913,CHEBI:85150,substrate/product
P34913,CHEBI:85137,substrate/product
P34913,CHEBI:85152,substrate/product
P34913,CHEBI:84201,substrate/product
P34913,CHEBI:85134,substrate/product
P34913,CHEBI:84025,substrate/product
P34913,CHEBI:84032,substrate/product
P34913,CHEBI:76625,substrate/product
P34913,CHEBI:84031,substrate/product
P34913,CHEBI:84024,substrate/product
P34913,CHEBI:84029,substrate/product
P34913,CHEBI:84023,substrate/product
P34913,CHEBI:84027,substrate/product
P34913,CHEBI:78100,substrate/product
P34913,CHEBI:132127,substrate/product
P34913,CHEBI:78084,substrate/product
P34913,CHEBI:78099,substrate/product
P34913,CHEBI:72683,substrate/product
P34913,CHEBI:75536,substrate/product
P34913,CHEBI:74565,substrate/product
P34913,CHEBI:75550,substrate/product
P34913,CHEBI:34071,substrate/product
P34913,CHEBI:74938,substrate/product
P34913,CHEBI:57518,substrate/product
P34913,CHEBI:75542,substrate/product
P34913,CHEBI:74544,substrate/product
P34913,CHEBI:75757,substrate/product
P34913,CHEBI:131974,substrate/product
P34913,CHEBI:138002,substrate/product
P34913,CHEBI:131969,substrate/product
P34913,CHEBI:138004,substrate/product
P34913,CHEBI:138005,substrate/product
P34913,CHEBI:131964,substrate/product
P34913,CHEBI:138003,substrate/product
P34913,CHEBI:138006,substrate/product
P34913,CHEBI:131970,substrate/product
P34913,CHEBI:138008,substrate/product
P34913,CHEBI:131965,substrate/product
P34913,CHEBI:18420,cofactor
Q15303,CHEBI:15378,substrate/product
Q15303,CHEBI:30616,substrate/product
Q15303,CHEBI:46858,substrate/product
Q15303,CHEBI:61978,substrate/product
Q15303,CHEBI:456216,substrate/product
O15118,CHEBI:16113,substrate/product
P08069,CHEBI:15378,substrate/product
P08069,CHEBI:30616,substrate/product
P08069,CHEBI:46858,substrate/product
P08069,CHEBI:61978,substrate/product
P08069,CHEBI:456216,substrate/product
P17302,CHEBI:143093,substrate/product
P17302,CHEBI:67143,substrate/product
P19525,CHEBI:15378,substrate/product
P19525,CHEBI:29999,substrate/product
P19525,CHEBI:30616,substrate/product
P19525,CHEBI:83421,substrate/product
P19525,CHEBI:456216,substrate/product
P19525,CHEBI:30013,substrate/product
P19525,CHEBI:61977,substrate/product
P19525,CHEBI:46858,substrate/product
P19525,CHEBI:61978,substrate/product
P19525,CHEBI:18420,cofactor
P43405,CHEBI:15378,substrate/product
P43405,CHEBI:30616,substrate/product
P43405,CHEBI:46858,substrate/product
P43405,CHEBI:61978,substrate/product
P43405,CHEBI:456216,substrate/product
Q06187,CHEBI:15378,substrate/product
Q06187,CHEBI:30616,substrate/product
Q06187,CHEBI:46858,substrate/product
Q06187,CHEBI:61978,substrate/product
Q06187,CHEBI:456216,substrate/product
Q06187,CHEBI:29105,cofactor
O94956,CHEBI:57905,substrate/product
O94956,CHEBI:60050,substrate/product
O94956,CHEBI:17544,substrate/product
O94956,CHEBI:36257,substrate/product
O94956,CHEBI:131725,substrate/product
O94956,CHEBI:190692,substrate/product
O94956,CHEBI:133000,substrate/product
O94956,CHEBI:606564,substrate/product
O94956,CHEBI:57406,substrate/product
O94956,CHEBI:58448,substrate/product
P07948,CHEBI:15378,substrate/product
P07948,CHEBI:30616,substrate/product
P07948,CHEBI:46858,substrate/product
P07948,CHEBI:61978,substrate/product
P07948,CHEBI:456216,substrate/product
P37173,CHEBI:15378,substrate/product
P37173,CHEBI:30013,substrate/product
P37173,CHEBI:30616,substrate/product
P37173,CHEBI:61977,substrate/product
P37173,CHEBI:456216,substrate/product
P37173,CHEBI:29999,substrate/product
P37173,CHEBI:83421,substrate/product
P37173,CHEBI:18420,cofactor
P37173,CHEBI:29035,cofactor
Q6P1A2,CHEBI:57287,substrate/product
Q6P1A2,CHEBI:57643,substrate/product
Q6P1A2,CHEBI:58168,substrate/product
Q6P1A2,CHEBI:58342,substrate/product
Q6P1A2,CHEBI:64381,substrate/product
Q6P1A2,CHEBI:64612,substrate/product
Q6P1A2,CHEBI:57262,substrate/product
Q6P1A2,CHEBI:64379,substrate/product
Q6P1A2,CHEBI:57383,substrate/product
Q6P1A2,CHEBI:60000,substrate/product
Q6P1A2,CHEBI:57368,substrate/product
Q6P1A2,CHEBI:75063,substrate/product
Q6P1A2,CHEBI:57375,substrate/product
Q6P1A2,CHEBI:72998,substrate/product
Q6P1A2,CHEBI:75018,substrate/product
Q6P1A2,CHEBI:57394,substrate/product
Q6P1A2,CHEBI:73000,substrate/product
Q6P1A2,CHEBI:57379,substrate/product
Q6P1A2,CHEBI:74966,substrate/product
Q6P1A2,CHEBI:75017,substrate/product
Q6P1A2,CHEBI:64489,substrate/product
Q6P1A2,CHEBI:75062,substrate/product
Q6P1A2,CHEBI:72999,substrate/product
Q6P1A2,CHEBI:73858,substrate/product
Q6P1A2,CHEBI:75026,substrate/product
Q6P1A2,CHEBI:28610,substrate/product
Q6P1A2,CHEBI:74667,substrate/product
Q6P1A2,CHEBI:61540,substrate/product
Q6P1A2,CHEBI:74000,substrate/product
Q6P1A2,CHEBI:57387,substrate/product
Q6P1A2,CHEBI:73001,substrate/product
Q6P1A2,CHEBI:73002,substrate/product
Q6P1A2,CHEBI:74967,substrate/product
Q6P1A2,CHEBI:73003,substrate/product
Q6P1A2,CHEBI:74965,substrate/product
Q6P1A2,CHEBI:74968,substrate/product
Q6P1A2,CHEBI:74970,substrate/product
Q6P1A2,CHEBI:74669,substrate/product
Q6P1A2,CHEBI:74670,substrate/product
Q6P1A2,CHEBI:74671,substrate/product
Q6P1A2,CHEBI:75069,substrate/product
Q6P1A2,CHEBI:74971,substrate/product
Q6P1A2,CHEBI:74977,substrate/product
Q6P1A2,CHEBI:149768,substrate/product
Q6P1A2,CHEBI:149770,substrate/product
Q6P1A2,CHEBI:75067,substrate/product
Q6P1A2,CHEBI:73004,substrate/product
Q6P1A2,CHEBI:73009,substrate/product
Q6P1A2,CHEBI:74975,substrate/product
Q6P1A2,CHEBI:149769,substrate/product
Q6P1A2,CHEBI:77288,substrate/product
Q6P1A2,CHEBI:77295,substrate/product
Q6P1A2,CHEBI:75066,substrate/product
Q6P1A2,CHEBI:75065,substrate/product
Q6P1A2,CHEBI:75020,substrate/product
Q6P1A2,CHEBI:75029,substrate/product
Q6P1A2,CHEBI:74617,substrate/product
Q6P1A2,CHEBI:74905,substrate/product
Q6P1A2,CHEBI:75031,substrate/product
Q6P1A2,CHEBI:74892,substrate/product
Q6P1A2,CHEBI:75032,substrate/product
Q6P1A2,CHEBI:74897,substrate/product
P27448,CHEBI:15378,substrate/product
P27448,CHEBI:29999,substrate/product
P27448,CHEBI:30616,substrate/product
P27448,CHEBI:83421,substrate/product
P27448,CHEBI:456216,substrate/product
P27448,CHEBI:30013,substrate/product
P27448,CHEBI:61977,substrate/product
P02794,CHEBI:15377,substrate/product
P02794,CHEBI:15378,substrate/product
P02794,CHEBI:15379,substrate/product
P02794,CHEBI:29033,substrate/product
P02794,CHEBI:29034,substrate/product
P28482,CHEBI:15378,substrate/product
P28482,CHEBI:29999,substrate/product
P28482,CHEBI:30616,substrate/product
P28482,CHEBI:83421,substrate/product
P28482,CHEBI:456216,substrate/product
P28482,CHEBI:30013,substrate/product
P28482,CHEBI:61977,substrate/product
P28482,CHEBI:18420,cofactor
P61026,CHEBI:15377,substrate/product
P61026,CHEBI:15378,substrate/product
P61026,CHEBI:37565,substrate/product
P61026,CHEBI:43474,substrate/product
P61026,CHEBI:58189,substrate/product
P61026,CHEBI:18420,cofactor
P12821,CHEBI:15377,substrate/product
P12821,CHEBI:58506,substrate/product
P12821,CHEBI:147350,substrate/product
P12821,CHEBI:147392,substrate/product
P12821,CHEBI:132988,substrate/product
P12821,CHEBI:133147,substrate/product
P12821,CHEBI:147352,substrate/product
P12821,CHEBI:190692,substrate/product
P12821,CHEBI:190693,substrate/product
P12821,CHEBI:190700,substrate/product
P12821,CHEBI:190694,substrate/product
P12821,CHEBI:190699,substrate/product
P12821,CHEBI:190696,substrate/product
P12821,CHEBI:190697,substrate/product
P12821,CHEBI:147362,substrate/product
P12821,CHEBI:190704,substrate/product
P12821,CHEBI:190706,substrate/product
P12821,CHEBI:190701,substrate/product
P12821,CHEBI:190702,substrate/product
P12821,CHEBI:190703,substrate/product
P12821,CHEBI:189868,substrate/product
P12821,CHEBI:190708,substrate/product
P12821,CHEBI:190709,substrate/product
P12821,CHEBI:190689,substrate/product
P12821,CHEBI:190710,substrate/product
P12821,CHEBI:189869,substrate/product
P12821,CHEBI:189870,substrate/product
P12821,CHEBI:29105,cofactor
P12821,CHEBI:17996,cofactor
Q13547,CHEBI:15377,substrate/product
Q13547,CHEBI:29969,substrate/product
Q13547,CHEBI:30089,substrate/product
Q13547,CHEBI:61930,substrate/product
Q13547,CHEBI:35899,substrate/product
Q13547,CHEBI:137954,substrate/product
Q13547,CHEBI:16651,substrate/product
Q13547,CHEBI:231527,substrate/product
Q13547,CHEBI:29105,cofactor
Q14693,CHEBI:15377,substrate/product
Q14693,CHEBI:17815,substrate/product
Q14693,CHEBI:43474,substrate/product
Q14693,CHEBI:58608,substrate/product
Q14693,CHEBI:77129,substrate/product
Q14693,CHEBI:77130,substrate/product
Q14693,CHEBI:75728,substrate/product
Q14693,CHEBI:77091,substrate/product
Q14693,CHEBI:77097,substrate/product
Q14693,CHEBI:77098,substrate/product
Q14693,CHEBI:74560,substrate/product
Q14693,CHEBI:75468,substrate/product
Q14693,CHEBI:82928,substrate/product
Q14693,CHEBI:82949,substrate/product
Q14693,CHEBI:41847,substrate/product
Q14693,CHEBI:82921,substrate/product
Q14693,CHEBI:72864,substrate/product
Q14693,CHEBI:77096,substrate/product
Q14693,CHEBI:72860,substrate/product
Q14693,CHEBI:82927,substrate/product
Q14693,CHEBI:64839,substrate/product
Q14693,CHEBI:75466,substrate/product
Q14693,CHEBI:82924,substrate/product
Q14693,CHEBI:82925,substrate/product
Q14693,CHEBI:77125,substrate/product
Q14693,CHEBI:77126,substrate/product
Q14693,CHEBI:77127,substrate/product
Q14693,CHEBI:77128,substrate/product
Q14693,CHEBI:52333,substrate/product
Q14693,CHEBI:74546,substrate/product
Q14693,CHEBI:72859,substrate/product
Q14693,CHEBI:82929,substrate/product
Q14693,CHEBI:18420,cofactor
Q14693,CHEBI:29035,cofactor
P23141,CHEBI:15377,substrate/product
P23141,CHEBI:15378,substrate/product
P23141,CHEBI:29067,substrate/product
P23141,CHEBI:30879,substrate/product
P23141,CHEBI:33308,substrate/product
P23141,CHEBI:17224,substrate/product
P23141,CHEBI:17763,substrate/product
P23141,CHEBI:30089,substrate/product
P23141,CHEBI:16113,substrate/product
P23141,CHEBI:17002,substrate/product
P23141,CHEBI:28868,substrate/product
P23141,CHEBI:30823,substrate/product
P23141,CHEBI:46898,substrate/product
P23141,CHEBI:17754,substrate/product
P23141,CHEBI:32395,substrate/product
P23141,CHEBI:52392,substrate/product
P23141,CHEBI:90230,substrate/product
P23141,CHEBI:606564,substrate/product
P23141,CHEBI:57404,substrate/product
P23141,CHEBI:90233,substrate/product
P35354,CHEBI:13193,substrate/product
P35354,CHEBI:15377,substrate/product
P35354,CHEBI:15379,substrate/product
P35354,CHEBI:17499,substrate/product
P35354,CHEBI:32395,substrate/product
P35354,CHEBI:57405,substrate/product
P35354,CHEBI:82629,substrate/product
P35354,CHEBI:58562,substrate/product
P35354,CHEBI:133133,substrate/product
P35354,CHEBI:133134,substrate/product
P35354,CHEBI:71589,substrate/product
P35354,CHEBI:133084,substrate/product
P35354,CHEBI:90793,substrate/product
P35354,CHEBI:76091,substrate/product
P35354,CHEBI:138098,substrate/product
P35354,CHEBI:138099,substrate/product
P35354,CHEBI:76079,substrate/product
P35354,CHEBI:138100,substrate/product
P35354,CHEBI:138101,substrate/product
P35354,CHEBI:57409,substrate/product
P35354,CHEBI:57446,substrate/product
P35354,CHEBI:137584,substrate/product
P35354,CHEBI:137583,substrate/product
P35354,CHEBI:137582,substrate/product
P35354,CHEBI:30245,substrate/product
P35354,CHEBI:133820,substrate/product
P35354,CHEBI:133819,substrate/product
P35354,CHEBI:78837,substrate/product
P35354,CHEBI:78836,substrate/product
P35354,CHEBI:90820,substrate/product
P35354,CHEBI:132083,substrate/product
P35354,CHEBI:90818,substrate/product
P35354,CHEBI:90819,substrate/product
P35354,CHEBI:132087,substrate/product
P35354,CHEBI:77224,substrate/product
P35354,CHEBI:90824,substrate/product
P35354,CHEBI:77016,substrate/product
P35354,CHEBI:90815,substrate/product
P35354,CHEBI:90632,substrate/product
P35354,CHEBI:90812,substrate/product
P35354,CHEBI:90814,substrate/product
P35354,CHEBI:90813,substrate/product
P35354,CHEBI:90810,substrate/product
P35354,CHEBI:52392,substrate/product
P35354,CHEBI:85165,substrate/product
P35354,CHEBI:85166,substrate/product
P35354,CHEBI:82626,substrate/product
P35354,CHEBI:82628,substrate/product
P35354,CHEBI:77895,substrate/product
P35354,CHEBI:77852,substrate/product
P35354,CHEBI:90850,substrate/product
P35354,CHEBI:136655,substrate/product
P35354,CHEBI:60344,cofactor
P55072,CHEBI:15377,substrate/product
P55072,CHEBI:15378,substrate/product
P55072,CHEBI:30616,substrate/product
P55072,CHEBI:43474,substrate/product
P55072,CHEBI:456216,substrate/product
P07949,CHEBI:15378,substrate/product
P07949,CHEBI:30616,substrate/product
P07949,CHEBI:46858,substrate/product
P07949,CHEBI:61978,substrate/product
P07949,CHEBI:456216,substrate/product
P07949,CHEBI:29108,cofactor
Q12879,CHEBI:29108,substrate/product
Q12879,CHEBI:29101,substrate/product
Q12879,CHEBI:29103,substrate/product
P06213,CHEBI:15378,substrate/product
P06213,CHEBI:30616,substrate/product
P06213,CHEBI:46858,substrate/product
P06213,CHEBI:61978,substrate/product
P06213,CHEBI:456216,substrate/product
P50570,CHEBI:15377,substrate/product
P50570,CHEBI:15378,substrate/product
P50570,CHEBI:37565,substrate/product
P50570,CHEBI:43474,substrate/product
P50570,CHEBI:58189,substrate/product
P42336,CHEBI:15378,substrate/product
P42336,CHEBI:30616,substrate/product
P42336,CHEBI:57836,substrate/product
P42336,CHEBI:58456,substrate/product
P42336,CHEBI:456216,substrate/product
P42336,CHEBI:57880,substrate/product
P42336,CHEBI:58088,substrate/product
P42336,CHEBI:29999,substrate/product
P42336,CHEBI:83421,substrate/product
P42336,CHEBI:83416,substrate/product
P42336,CHEBI:83419,substrate/product
P42336,CHEBI:77137,substrate/product
P42336,CHEBI:83243,substrate/product
P53355,CHEBI:15378,substrate/product
P53355,CHEBI:29999,substrate/product
P53355,CHEBI:30616,substrate/product
P53355,CHEBI:83421,substrate/product
P53355,CHEBI:456216,substrate/product
P53355,CHEBI:30013,substrate/product
P53355,CHEBI:61977,substrate/product
P53355,CHEBI:18420,cofactor
Q7KZI7,CHEBI:15378,substrate/product
Q7KZI7,CHEBI:29999,substrate/product
Q7KZI7,CHEBI:30616,substrate/product
Q7KZI7,CHEBI:83421,substrate/product
Q7KZI7,CHEBI:456216,substrate/product
Q7KZI7,CHEBI:30013,substrate/product
Q7KZI7,CHEBI:61977,substrate/product
Q7KZI7,CHEBI:18420,cofactor
P21796,CHEBI:17996,substrate/product
P21796,CHEBI:29103,substrate/product
